"trial","subject_id","net","vignette","response_1","response_2","response_3","discrete_response_1","discrete_response_2","discrete_response_3","truth","discrete_answer","raw_err1","raw_err2","raw_err3","err1","err2","err3","overestimate","discrete_correct_1","discrete_correct_2","discrete_correct_3","abs_chg_err","chg_err","acc1","acc2","acc3"
24,1311,"Social",1.2,10,50,15,"A","B","A",0.5,"A",9.5,49.5,14.5,9.5,49.5,14.5,TRUE,TRUE,FALSE,TRUE,5,5,-9.5,-49.5,-14.5
25,1164,"Control",1.3,15,12,12,"C","C","C",57,"B",-42,-45,-45,42,45,45,FALSE,FALSE,FALSE,FALSE,3,3,-42,-45,-45
25,2126,"Control",1.3,10,1,NA,"C","A",NA,57,"B",-47,-56,NA,47,56,NA,FALSE,FALSE,FALSE,NA,NA,NA,-47,-56,NA
25,2049,"Control",1.3,10,30,5,"C","C","A",57,"B",-47,-27,-52,47,27,52,FALSE,FALSE,FALSE,FALSE,5,5,-47,-27,-52
25,320,"Control",1.3,15,15,15,"C","B","B",57,"B",-42,-42,-42,42,42,42,FALSE,FALSE,TRUE,TRUE,0,0,-42,-42,-42
25,1111,"Control",1.3,5,10,3,"C","B","B",57,"B",-52,-47,-54,52,47,54,FALSE,FALSE,TRUE,TRUE,2,2,-52,-47,-54
25,200,"Control",1.3,30,20,25,"C","C","C",57,"B",-27,-37,-32,27,37,32,FALSE,FALSE,FALSE,FALSE,5,5,-27,-37,-32
25,392,"Control",1.3,5,10,5,"C","B","C",57,"B",-52,-47,-52,52,47,52,FALSE,FALSE,TRUE,FALSE,0,0,-52,-47,-52
25,2123,"Control",1.3,NA,7,NA,NA,"C",NA,57,"B",NA,-50,NA,NA,50,NA,NA,NA,FALSE,NA,NA,NA,NA,-50,NA
25,581,"Control",1.3,13,8,NA,"C","C",NA,57,"B",-44,-49,NA,44,49,NA,FALSE,FALSE,FALSE,NA,NA,NA,-44,-49,NA
25,489,"Control",1.3,15,17,15,"C","C","C",57,"B",-42,-40,-42,42,40,42,FALSE,FALSE,FALSE,FALSE,0,0,-42,-40,-42
25,711,"Control",1.3,20,18,16,"C","C","C",57,"B",-37,-39,-41,37,39,41,FALSE,FALSE,FALSE,FALSE,4,4,-37,-39,-41
25,1354,"Control",1.3,25,50,50,"C","B","B",57,"B",-32,-7,-7,32,7,7,FALSE,FALSE,TRUE,TRUE,25,-25,-32,-7,-7
25,177,"Control",1.3,10,10,10,"C","C","C",57,"B",-47,-47,-47,47,47,47,FALSE,FALSE,FALSE,FALSE,0,0,-47,-47,-47
25,922,"Control",1.3,50,75,NA,"C","B",NA,57,"B",-7,18,NA,7,18,NA,FALSE,FALSE,TRUE,NA,NA,NA,-7,-18,NA
25,1513,"Control",1.3,10,5,8,"A","A","A",57,"B",-47,-52,-49,47,52,49,FALSE,FALSE,FALSE,FALSE,2,2,-47,-52,-49
25,1029,"Control",1.3,10,5,5,"A","A","A",57,"B",-47,-52,-52,47,52,52,FALSE,FALSE,FALSE,FALSE,5,5,-47,-52,-52
25,316,"Control",1.3,10,1,1,"A","A","A",57,"B",-47,-56,-56,47,56,56,FALSE,FALSE,FALSE,FALSE,9,9,-47,-56,-56
25,1350,"Control",1.3,10,5,2.5,"B","B","A",57,"B",-47,-52,-54.5,47,52,54.5,FALSE,TRUE,TRUE,FALSE,7.5,7.5,-47,-52,-54.5
25,1586,"Control",1.3,3,2,3,"B","B","B",57,"B",-54,-55,-54,54,55,54,FALSE,TRUE,TRUE,TRUE,0,0,-54,-55,-54
25,447,"Control",1.3,10,10,10,"A","A","A",57,"B",-47,-47,-47,47,47,47,FALSE,FALSE,FALSE,FALSE,0,0,-47,-47,-47
25,604,"Control",1.3,5,6,6,"C","C","C",57,"B",-52,-51,-51,52,51,51,FALSE,FALSE,FALSE,FALSE,1,-1,-52,-51,-51
25,952,"Control",1.3,5,5,5,"A","A","A",57,"B",-52,-52,-52,52,52,52,FALSE,FALSE,FALSE,FALSE,0,0,-52,-52,-52
25,1095,"Control",1.3,15,15,15,"C","C","C",57,"B",-42,-42,-42,42,42,42,FALSE,FALSE,FALSE,FALSE,0,0,-42,-42,-42
25,2002,"Control",1.3,14,14,14,"C","B","B",57,"B",-43,-43,-43,43,43,43,FALSE,FALSE,TRUE,TRUE,0,0,-43,-43,-43
25,230,"Control",1.3,16,16,60,"B","B","B",57,"B",-41,-41,3,41,41,3,FALSE,TRUE,TRUE,TRUE,38,-38,-41,-41,-3
25,456,"Control",1.3,28,28,28,"B","C","C",57,"B",-29,-29,-29,29,29,29,FALSE,TRUE,FALSE,FALSE,0,0,-29,-29,-29
25,70,"Control",1.3,14,14,14,"C","C","C",57,"B",-43,-43,-43,43,43,43,FALSE,FALSE,FALSE,FALSE,0,0,-43,-43,-43
25,762,"Control",1.3,20,20,14,"C","B","B",57,"B",-37,-37,-43,37,37,43,FALSE,FALSE,TRUE,TRUE,6,6,-37,-37,-43
25,142,"Control",1.3,7.5,7.5,7.5,"B","C","B",57,"B",-49.5,-49.5,-49.5,49.5,49.5,49.5,FALSE,TRUE,FALSE,TRUE,0,0,-49.5,-49.5,-49.5
25,1193,"Control",1.3,3,7,7,"C","C","C",57,"B",-54,-50,-50,54,50,50,FALSE,FALSE,FALSE,FALSE,4,-4,-54,-50,-50
25,5,"Control",1.3,8,6,7,"C","C","C",57,"B",-49,-51,-50,49,51,50,FALSE,FALSE,FALSE,FALSE,1,1,-49,-51,-50
25,390,"Control",1.3,2,16,16,"A","A","A",57,"B",-55,-41,-41,55,41,41,FALSE,FALSE,FALSE,FALSE,14,-14,-55,-41,-41
25,733,"Control",1.3,30,35,25,"C","C","C",57,"B",-27,-22,-32,27,22,32,FALSE,FALSE,FALSE,FALSE,5,5,-27,-22,-32
25,1873,"Control",1.3,50,40,40,"B","B","B",57,"B",-7,-17,-17,7,17,17,FALSE,TRUE,TRUE,TRUE,10,10,-7,-17,-17
25,1462,"Control",1.3,15,15,15,"C","C","C",57,"B",-42,-42,-42,42,42,42,FALSE,FALSE,FALSE,FALSE,0,0,-42,-42,-42
25,221,"Control",1.3,5,14,0.2,"C","B","A",57,"B",-52,-43,-56.8,52,43,56.8,FALSE,FALSE,TRUE,FALSE,4.8,4.8,-52,-43,-56.8
26,554,"Social",1.3,30,NA,50,"C",NA,"B",57,"B",-27,NA,-7,27,NA,7,FALSE,FALSE,NA,TRUE,20,-20,-27,NA,-7
26,25,"Social",1.3,16,15,16,"C","B","C",57,"B",-41,-42,-41,41,42,41,FALSE,FALSE,TRUE,FALSE,0,0,-41,-42,-41
26,255,"Social",1.3,NA,12,12,NA,"B","B",57,"B",NA,-45,-45,NA,45,45,NA,NA,TRUE,TRUE,NA,NA,NA,-45,-45
26,506,"Social",1.3,10,11,12,"C","C","A",57,"B",-47,-46,-45,47,46,45,FALSE,FALSE,FALSE,FALSE,2,-2,-47,-46,-45
26,1457,"Social",1.3,NA,2,5,NA,"C","C",57,"B",NA,-55,-52,NA,55,52,NA,NA,FALSE,FALSE,NA,NA,NA,-55,-52
26,463,"Social",1.3,15,16,15,"C","C","C",57,"B",-42,-41,-42,42,41,42,FALSE,FALSE,FALSE,FALSE,0,0,-42,-41,-42
26,1161,"Social",1.3,12,12,57,"C","C","B",57,"B",-45,-45,0,45,45,0,FALSE,FALSE,FALSE,TRUE,45,-45,-45,-45,0
26,1757,"Social",1.3,16,16,14,"C","C","B",57,"B",-41,-41,-43,41,41,43,FALSE,FALSE,FALSE,TRUE,2,2,-41,-41,-43
26,1260,"Social",1.3,NA,3,5,NA,"C","C",57,"B",NA,-54,-52,NA,54,52,NA,NA,FALSE,FALSE,NA,NA,NA,-54,-52
26,1806,"Social",1.3,15,15,15,"C","C","C",57,"B",-42,-42,-42,42,42,42,FALSE,FALSE,FALSE,FALSE,0,0,-42,-42,-42
26,97,"Social",1.3,60,25,30,"C","A","A",57,"B",3,-32,-27,3,32,27,TRUE,FALSE,FALSE,FALSE,24,24,-3,-32,-27
26,39,"Social",1.3,15,16.6,50,"B","B","B",57,"B",-42,-40.4,-7,42,40.4,7,FALSE,TRUE,TRUE,TRUE,35,-35,-42,-40.4,-7
26,1231,"Social",1.3,1,16,16.5,"A","B","B",57,"B",-56,-41,-40.5,56,41,40.5,FALSE,FALSE,TRUE,TRUE,15.5,-15.5,-56,-41,-40.5
26,150,"Social",1.3,50,57,57,"B","B","B",57,"B",-7,0,0,7,0,0,FALSE,TRUE,TRUE,TRUE,7,-7,-7,0,0
26,443,"Social",1.3,5,20,20,"A","A","A",57,"B",-52,-37,-37,52,37,37,FALSE,FALSE,FALSE,FALSE,15,-15,-52,-37,-37
26,1211,"Social",1.3,8,0,1,"A","A","A",57,"B",-49,-57,-56,49,57,56,FALSE,FALSE,FALSE,FALSE,7,7,-49,-57,-56
26,1583,"Social",1.3,60,60,60,"B","B","B",57,"B",3,3,3,3,3,3,TRUE,TRUE,TRUE,TRUE,0,0,-3,-3,-3
26,224,"Social",1.3,80,40,20,"B","C","C",57,"B",23,-17,-37,23,17,37,TRUE,TRUE,FALSE,FALSE,14,14,-23,-17,-37
26,479,"Social",1.3,55,57,14,"C","B","C",57,"B",-2,0,-43,2,0,43,FALSE,FALSE,TRUE,FALSE,41,41,-2,0,-43
26,1447,"Social",1.3,33,60,55,"C","C","C",57,"B",-24,3,-2,24,3,2,FALSE,FALSE,FALSE,FALSE,22,-22,-24,-3,-2
26,72,"Social",1.3,NA,30,30,NA,"C","C",57,"B",NA,-27,-27,NA,27,27,NA,NA,FALSE,FALSE,NA,NA,NA,-27,-27
26,288,"Social",1.3,20,17,17,"C","C","C",57,"B",-37,-40,-40,37,40,40,FALSE,FALSE,FALSE,FALSE,3,3,-37,-40,-40
26,533,"Social",1.3,50,50,16,"C","C","C",57,"B",-7,-7,-41,7,7,41,FALSE,FALSE,FALSE,FALSE,34,34,-7,-7,-41
26,362,"Social",1.3,14,14,57,"B","B","B",57,"B",-43,-43,0,43,43,0,FALSE,TRUE,TRUE,TRUE,43,-43,-43,-43,0
26,1450,"Social",1.3,12,13,14,"C","C","C",57,"B",-45,-44,-43,45,44,43,FALSE,FALSE,FALSE,FALSE,2,-2,-45,-44,-43
26,143,"Social",1.3,14,15,22,"C","C","C",57,"B",-43,-42,-35,43,42,35,FALSE,FALSE,FALSE,FALSE,8,-8,-43,-42,-35
26,270,"Social",1.3,30,30,30,"A","A","A",57,"B",-27,-27,-27,27,27,27,FALSE,FALSE,FALSE,FALSE,0,0,-27,-27,-27
26,1048,"Social",1.3,15,14,14,"C","C","C",57,"B",-42,-43,-43,42,43,43,FALSE,FALSE,FALSE,FALSE,1,1,-42,-43,-43
26,1574,"Social",1.3,NA,0,0,NA,"C","C",57,"B",NA,-57,-57,NA,57,57,NA,NA,FALSE,FALSE,NA,NA,NA,-57,-57
26,1247,"Social",1.3,20,30,25,"C","C","C",57,"B",-37,-27,-32,37,27,32,FALSE,FALSE,FALSE,FALSE,5,-5,-37,-27,-32
26,1609,"Social",1.3,15,20,15,"C","A","A",57,"B",-42,-37,-42,42,37,42,FALSE,FALSE,FALSE,FALSE,0,0,-42,-37,-42
26,1189,"Social",1.3,14,14.4,14.4,"C","C","C",57,"B",-43,-42.6,-42.6,43,42.6,42.6,FALSE,FALSE,FALSE,FALSE,0.399999999999999,-0.399999999999999,-43,-42.6,-42.6
27,1671,"Social",1.3,5,14,15,"C","C","C",57,"B",-52,-43,-42,52,43,42,FALSE,FALSE,FALSE,FALSE,10,-10,-52,-43,-42
27,1783,"Social",1.3,16,14,14,"C","B","B",57,"B",-41,-43,-43,41,43,43,FALSE,FALSE,TRUE,TRUE,2,2,-41,-43,-43
27,2103,"Social",1.3,8,14,14,"A","B","B",57,"B",-49,-43,-43,49,43,43,FALSE,FALSE,TRUE,TRUE,6,-6,-49,-43,-43
27,372,"Social",1.3,30,10,10,"A","A","A",57,"B",-27,-47,-47,27,47,47,FALSE,FALSE,FALSE,FALSE,20,20,-27,-47,-47
27,564,"Social",1.3,9,13.75,3.05,"C","C","C",57,"B",-48,-43.25,-53.95,48,43.25,53.95,FALSE,FALSE,FALSE,FALSE,5.95,5.95,-48,-43.25,-53.95
27,776,"Social",1.3,0,10,12,"C","C","C",57,"B",-57,-47,-45,57,47,45,FALSE,FALSE,FALSE,FALSE,12,-12,-57,-47,-45
27,1506,"Social",1.3,12,12,12,"C","B","B",57,"B",-45,-45,-45,45,45,45,FALSE,FALSE,TRUE,TRUE,0,0,-45,-45,-45
27,1782,"Social",1.3,20,50,20,"C","B","C",57,"B",-37,-7,-37,37,7,37,FALSE,FALSE,TRUE,FALSE,0,0,-37,-7,-37
27,1945,"Social",1.3,15,15,15,"C","C","C",57,"B",-42,-42,-42,42,42,42,FALSE,FALSE,FALSE,FALSE,0,0,-42,-42,-42
27,17,"Social",1.3,35,25,25,"B","B","B",57,"B",-22,-32,-32,22,32,32,FALSE,TRUE,TRUE,TRUE,10,10,-22,-32,-32
27,421,"Social",1.3,NA,NA,NA,NA,NA,NA,57,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,267,"Social",1.3,3,4,4,"C","C","C",57,"B",-54,-53,-53,54,53,53,FALSE,FALSE,FALSE,FALSE,1,-1,-54,-53,-53
27,1333,"Social",1.3,50,20,20,"A","A","A",57,"B",-7,-37,-37,7,37,37,FALSE,FALSE,FALSE,FALSE,30,30,-7,-37,-37
27,1419,"Social",1.3,1,16.6,16.6,"A","C","C",57,"B",-56,-40.4,-40.4,56,40.4,40.4,FALSE,FALSE,FALSE,FALSE,15.6,-15.6,-56,-40.4,-40.4
27,1652,"Social",1.3,10,10,12,"C","C","C",57,"B",-47,-47,-45,47,47,45,FALSE,FALSE,FALSE,FALSE,2,-2,-47,-47,-45
27,1912,"Social",1.3,NA,5,NA,NA,"C",NA,57,"B",NA,-52,NA,NA,52,NA,NA,NA,FALSE,NA,NA,NA,NA,-52,NA
27,2086,"Social",1.3,NA,1,1,NA,"A","A",57,"B",NA,-56,-56,NA,56,56,NA,NA,FALSE,FALSE,NA,NA,NA,-56,-56
27,117,"Social",1.3,NA,14,15,"C","C","C",57,"B",NA,-43,-42,NA,43,42,NA,FALSE,FALSE,FALSE,NA,NA,NA,-43,-42
27,454,"Social",1.3,NA,15,15,NA,"A","A",57,"B",NA,-42,-42,NA,42,42,NA,NA,FALSE,FALSE,NA,NA,NA,-42,-42
27,1361,"Social",1.3,60,60,60,"C","C","C",57,"B",3,3,3,3,3,3,TRUE,FALSE,FALSE,FALSE,0,0,-3,-3,-3
27,1591,"Social",1.3,10,15,15,"A","A","C",57,"B",-47,-42,-42,47,42,42,FALSE,FALSE,FALSE,FALSE,5,-5,-47,-42,-42
27,1855,"Social",1.3,20,20,50,"B","B","B",57,"B",-37,-37,-7,37,37,7,FALSE,TRUE,TRUE,TRUE,30,-30,-37,-37,-7
27,206,"Social",1.3,40,15,20,"C","C","C",57,"B",-17,-42,-37,17,42,37,FALSE,FALSE,FALSE,FALSE,20,20,-17,-42,-37
27,393,"Social",1.3,9,9,9,"C","C","C",57,"B",-48,-48,-48,48,48,48,FALSE,FALSE,FALSE,FALSE,0,0,-48,-48,-48
27,1344,"Social",1.3,1,1,1,"C","C","C",57,"B",-56,-56,-56,56,56,56,FALSE,FALSE,FALSE,FALSE,0,0,-56,-56,-56
27,821,"Social",1.3,12,16,13,"C","C","C",57,"B",-45,-41,-44,45,41,44,FALSE,FALSE,FALSE,FALSE,1,-1,-45,-41,-44
27,1702,"Social",1.3,60,50,50,"C","C","C",57,"B",3,-7,-7,3,7,7,TRUE,FALSE,FALSE,FALSE,4,4,-3,-7,-7
27,1845,"Social",1.3,0,15,15,"C","C","C",57,"B",-57,-42,-42,57,42,42,FALSE,FALSE,FALSE,FALSE,15,-15,-57,-42,-42
27,788,"Social",1.3,50,20,40,"C","C","C",57,"B",-7,-37,-17,7,37,17,FALSE,FALSE,FALSE,FALSE,10,10,-7,-37,-17
27,925,"Social",1.3,0,0,2,"B","B","B",57,"B",-57,-57,-55,57,57,55,FALSE,TRUE,TRUE,TRUE,2,-2,-57,-57,-55
27,2124,"Social",1.3,65,0,25,"C","A","A",57,"B",8,-57,-32,8,57,32,TRUE,FALSE,FALSE,FALSE,24,24,-8,-57,-32
27,1444,"Social",1.3,5,8,2,"C","C","C",57,"B",-52,-49,-55,52,49,55,FALSE,FALSE,FALSE,FALSE,3,3,-52,-49,-55
27,370,"Social",1.3,7,8,7,"A","A","A",57,"B",-50,-49,-50,50,49,50,FALSE,FALSE,FALSE,FALSE,0,0,-50,-49,-50
27,1060,"Social",1.3,50,15,15,"C","C","C",57,"B",-7,-42,-42,7,42,42,FALSE,FALSE,FALSE,FALSE,35,35,-7,-42,-42
27,1225,"Social",1.3,0,0,15,"C","C","C",57,"B",-57,-57,-42,57,57,42,FALSE,FALSE,FALSE,FALSE,15,-15,-57,-57,-42
28,2054,"Control",1.3,16.6,50,65,"B","B","B",57,"B",-40.4,-7,8,40.4,7,8,FALSE,TRUE,TRUE,TRUE,32.4,-32.4,-40.4,-7,-8
28,106,"Control",1.3,40,25,50,"B","B","B",57,"B",-17,-32,-7,17,32,7,FALSE,TRUE,TRUE,TRUE,10,-10,-17,-32,-7
28,1805,"Control",1.3,14,14,NA,"C","C",NA,57,"B",-43,-43,NA,43,43,NA,FALSE,FALSE,FALSE,NA,NA,NA,-43,-43,NA
28,4,"Control",1.3,30,20,22,"C","C","C",57,"B",-27,-37,-35,27,37,35,FALSE,FALSE,FALSE,FALSE,8,8,-27,-37,-35
28,233,"Control",1.3,10,NA,15,"C",NA,"C",57,"B",-47,NA,-42,47,NA,42,FALSE,FALSE,NA,FALSE,5,-5,-47,NA,-42
28,360,"Control",1.3,15,57,57,"C","B","B",57,"B",-42,0,0,42,0,0,FALSE,FALSE,TRUE,TRUE,42,-42,-42,0,0
28,487,"Control",1.3,42,40,40,"C","C","C",57,"B",-15,-17,-17,15,17,17,FALSE,FALSE,FALSE,FALSE,2,2,-15,-17,-17
28,1307,"Control",1.3,5,5,5,"A","A","A",57,"B",-52,-52,-52,52,52,52,FALSE,FALSE,FALSE,FALSE,0,0,-52,-52,-52
28,1795,"Control",1.3,14,14,14,"C","C","C",57,"B",-43,-43,-43,43,43,43,FALSE,FALSE,FALSE,FALSE,0,0,-43,-43,-43
28,585,"Control",1.3,11,4,7,"C","A","A",57,"B",-46,-53,-50,46,53,50,FALSE,FALSE,FALSE,FALSE,4,4,-46,-53,-50
28,839,"Control",1.3,NA,50,50,NA,"B","B",57,"B",NA,-7,-7,NA,7,7,NA,NA,TRUE,TRUE,NA,NA,NA,-7,-7
28,1523,"Control",1.3,15,15,16,"C","B","B",57,"B",-42,-42,-41,42,42,41,FALSE,FALSE,TRUE,TRUE,1,-1,-42,-42,-41
28,53,"Control",1.3,5,5,5,"C","C","C",57,"B",-52,-52,-52,52,52,52,FALSE,FALSE,FALSE,FALSE,0,0,-52,-52,-52
28,1050,"Control",1.3,25,22,23,"C","C","C",57,"B",-32,-35,-34,32,35,34,FALSE,FALSE,FALSE,FALSE,2,2,-32,-35,-34
28,1197,"Control",1.3,20,15,15,"B","B","B",57,"B",-37,-42,-42,37,42,42,FALSE,TRUE,TRUE,TRUE,5,5,-37,-42,-42
28,1577,"Control",1.3,30,30,30,"C","C","C",57,"B",-27,-27,-27,27,27,27,FALSE,FALSE,FALSE,FALSE,0,0,-27,-27,-27
28,1847,"Control",1.3,NA,20,20,"C","C","C",57,"B",NA,-37,-37,NA,37,37,NA,FALSE,FALSE,FALSE,NA,NA,NA,-37,-37
28,91,"Control",1.3,20,20,25,"A","A","C",57,"B",-37,-37,-32,37,37,32,FALSE,FALSE,FALSE,FALSE,5,-5,-37,-37,-32
28,311,"Control",1.3,12,16,16,"C","C","C",57,"B",-45,-41,-41,45,41,41,FALSE,FALSE,FALSE,FALSE,4,-4,-45,-41,-41
28,548,"Control",1.3,6,5,7,"C","C","C",57,"B",-51,-52,-50,51,52,50,FALSE,FALSE,FALSE,FALSE,1,-1,-51,-52,-50
28,1349,"Control",1.3,14,14,14,"C","C","C",57,"B",-43,-43,-43,43,43,43,FALSE,FALSE,FALSE,FALSE,0,0,-43,-43,-43
28,1585,"Control",1.3,15,15,15,"C","C","C",57,"B",-42,-42,-42,42,42,42,FALSE,FALSE,FALSE,FALSE,0,0,-42,-42,-42
28,152,"Control",1.3,30,15,8,"C","A","A",57,"B",-27,-42,-49,27,42,49,FALSE,FALSE,FALSE,FALSE,22,22,-27,-42,-49
28,759,"Control",1.3,15,15,15,"B","B","B",57,"B",-42,-42,-42,42,42,42,FALSE,TRUE,TRUE,TRUE,0,0,-42,-42,-42
28,1490,"Control",1.3,15,15,15,"C","C","C",57,"B",-42,-42,-42,42,42,42,FALSE,FALSE,FALSE,FALSE,0,0,-42,-42,-42
28,1684,"Control",1.3,3,4,3,"A","B","B",57,"B",-54,-53,-54,54,53,54,FALSE,FALSE,TRUE,TRUE,0,0,-54,-53,-54
28,279,"Control",1.3,35,35,35,"B","B","B",57,"B",-22,-22,-22,22,22,22,FALSE,TRUE,TRUE,TRUE,0,0,-22,-22,-22
28,1946,"Control",1.3,5,2,3,"A","A","A",57,"B",-52,-55,-54,52,55,54,FALSE,FALSE,FALSE,FALSE,2,2,-52,-55,-54
28,1857,"Control",1.3,20,10,14,"C","C","C",57,"B",-37,-47,-43,37,47,43,FALSE,FALSE,FALSE,FALSE,6,6,-37,-47,-43
28,913,"Control",1.3,15,15,15,"B","B","B",57,"B",-42,-42,-42,42,42,42,FALSE,TRUE,TRUE,TRUE,0,0,-42,-42,-42
28,850,"Control",1.3,10,20,20,"C","C","C",57,"B",-47,-37,-37,47,37,37,FALSE,FALSE,FALSE,FALSE,10,-10,-47,-37,-37
28,1234,"Control",1.3,NA,15,0,NA,"A","A",57,"B",NA,-42,-57,NA,42,57,NA,NA,FALSE,FALSE,NA,NA,NA,-42,-57
28,674,"Control",1.3,85,85,85,"C","C","C",57,"B",28,28,28,28,28,28,TRUE,FALSE,FALSE,FALSE,0,0,-28,-28,-28
30,1526,"Social",1.3,14,14,14,"C","C","C",57,"B",-43,-43,-43,43,43,43,FALSE,FALSE,FALSE,FALSE,0,0,-43,-43,-43
30,2157,"Social",1.3,40,25,30,"C","C","C",57,"B",-17,-32,-27,17,32,27,FALSE,FALSE,FALSE,FALSE,10,10,-17,-32,-27
29,599,"Social",1.3,15,15,20,"C","C","B",57,"B",-42,-42,-37,42,42,37,FALSE,FALSE,FALSE,TRUE,5,-5,-42,-42,-37
29,1386,"Social",1.3,6,20,20,"C","C","C",57,"B",-51,-37,-37,51,37,37,FALSE,FALSE,FALSE,FALSE,14,-14,-51,-37,-37
29,1688,"Social",1.3,100,30,25,"C","A","C",57,"B",43,-27,-32,43,27,32,TRUE,FALSE,FALSE,FALSE,11,-11,-43,-27,-32
29,1952,"Social",1.3,20,23,31,"C","C","C",57,"B",-37,-34,-26,37,34,26,FALSE,FALSE,FALSE,FALSE,11,-11,-37,-34,-26
29,1,"Social",1.3,5,15,25,"C","C","C",57,"B",-52,-42,-32,52,42,32,FALSE,FALSE,FALSE,FALSE,20,-20,-52,-42,-32
29,477,"Social",1.3,20,57,57,"C","B","B",57,"B",-37,0,0,37,0,0,FALSE,FALSE,TRUE,TRUE,37,-37,-37,0,0
29,212,"Social",1.3,60,60,60,"B","B","B",57,"B",3,3,3,3,3,3,TRUE,TRUE,TRUE,TRUE,0,0,-3,-3,-3
29,398,"Social",1.3,32,32,30,"C","A","A",57,"B",-25,-25,-27,25,25,27,FALSE,FALSE,FALSE,FALSE,2,2,-25,-25,-27
29,556,"Social",1.3,14,14,58,"C","C","B",57,"B",-43,-43,1,43,43,1,FALSE,FALSE,FALSE,TRUE,42,-42,-43,-43,-1
29,1501,"Social",1.3,6,27,27,"C","C","C",57,"B",-51,-30,-30,51,30,30,FALSE,FALSE,FALSE,FALSE,21,-21,-51,-30,-30
29,1837,"Social",1.3,55,55,55,"C","C","C",57,"B",-2,-2,-2,2,2,2,FALSE,FALSE,FALSE,FALSE,0,0,-2,-2,-2
29,1969,"Social",1.3,55,57.5,57.5,"B","B","B",57,"B",-2,0.5,0.5,2,0.5,0.5,FALSE,TRUE,TRUE,TRUE,1.5,-1.5,-2,-0.5,-0.5
29,808,"Social",1.3,20,20,20,"A","A","A",57,"B",-37,-37,-37,37,37,37,FALSE,FALSE,FALSE,FALSE,0,0,-37,-37,-37
29,1540,"Social",1.3,26,26,26,"B","B","B",57,"B",-31,-31,-31,31,31,31,FALSE,TRUE,TRUE,TRUE,0,0,-31,-31,-31
29,2005,"Social",1.3,5,15,15,"A","A","C",57,"B",-52,-42,-42,52,42,42,FALSE,FALSE,FALSE,FALSE,10,-10,-52,-42,-42
29,2040,"Social",1.3,15,30,14,"C","C","C",57,"B",-42,-27,-43,42,27,43,FALSE,FALSE,FALSE,FALSE,1,1,-42,-27,-43
29,1491,"Social",1.3,10,14,12,"C","C","C",57,"B",-47,-43,-45,47,43,45,FALSE,FALSE,FALSE,FALSE,2,-2,-47,-43,-45
29,2063,"Social",1.3,10,20,20,"C","C","C",57,"B",-47,-37,-37,47,37,37,FALSE,FALSE,FALSE,FALSE,10,-10,-47,-37,-37
29,2213,"Social",1.3,60,50,50,"C","C","C",57,"B",3,-7,-7,3,7,7,TRUE,FALSE,FALSE,FALSE,4,4,-3,-7,-7
29,226,"Social",1.3,40,10,20,"B","B","B",57,"B",-17,-47,-37,17,47,37,FALSE,TRUE,TRUE,TRUE,20,20,-17,-47,-37
29,482,"Social",1.3,10,16,16,"C","C","C",57,"B",-47,-41,-41,47,41,41,FALSE,FALSE,FALSE,FALSE,6,-6,-47,-41,-41
29,1306,"Social",1.3,15,15,18,"C","C","C",57,"B",-42,-42,-39,42,42,39,FALSE,FALSE,FALSE,FALSE,3,-3,-42,-42,-39
29,461,"Social",1.3,15,20,20,"C","C","C",57,"B",-42,-37,-37,42,37,37,FALSE,FALSE,FALSE,FALSE,5,-5,-42,-37,-37
29,833,"Social",1.3,20,15,15,"C","C","C",57,"B",-37,-42,-42,37,42,42,FALSE,FALSE,FALSE,FALSE,5,5,-37,-42,-42
29,921,"Social",1.3,40,15,55,"C","C","B",57,"B",-17,-42,-2,17,42,2,FALSE,FALSE,FALSE,TRUE,15,-15,-17,-42,-2
29,1708,"Social",1.3,15,30,15,"C","C","C",57,"B",-42,-27,-42,42,27,42,FALSE,FALSE,FALSE,FALSE,0,0,-42,-27,-42
29,2137,"Social",1.3,15,30,40,"B","C","C",57,"B",-42,-27,-17,42,27,17,FALSE,TRUE,FALSE,FALSE,25,-25,-42,-27,-17
29,978,"Social",1.3,20,15,12,"A","B","B",57,"B",-37,-42,-45,37,42,45,FALSE,FALSE,TRUE,TRUE,8,8,-37,-42,-45
29,1282,"Social",1.3,50,55,55,"B","B","B",57,"B",-7,-2,-2,7,2,2,FALSE,TRUE,TRUE,TRUE,5,-5,-7,-2,-2
29,1707,"Social",1.3,20,15,16,"C","C","C",57,"B",-37,-42,-41,37,42,41,FALSE,FALSE,FALSE,FALSE,4,4,-37,-42,-41
29,1850,"Social",1.3,15,5,22,"C","C","C",57,"B",-42,-52,-35,42,52,35,FALSE,FALSE,FALSE,FALSE,7,-7,-42,-52,-35
29,2062,"Social",1.3,5,10,15,"A","A","A",57,"B",-52,-47,-42,52,47,42,FALSE,FALSE,FALSE,FALSE,10,-10,-52,-47,-42
29,2212,"Social",1.3,15,14,14,"C","C","C",57,"B",-42,-43,-43,42,43,43,FALSE,FALSE,FALSE,FALSE,1,1,-42,-43,-43
29,621,"Social",1.3,20,NA,20,"A",NA,"A",57,"B",-37,NA,-37,37,NA,37,FALSE,FALSE,NA,FALSE,0,0,-37,NA,-37
